NIVEL,Codigo,BALANCE GENERAL,proyeccion,Mar-15,Apr-15,May-15,Jun-15,Jul-15,Aug-15,Sep-15,Oct-15,Nov-15,Dec-15,Jan-16,Feb-16,Mar-16,Apr-16,May-16,Jun-16,Jul-16,Aug-16,Sep-16,Oct-16,Nov-16,Dec-16,Jan-17,Feb-17,Mar-17,Apr-17,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18,Dec-18,Jan-19,Feb-19,Mar-19,Apr-19,May-19,Jun-19,Jul-19,Aug-19,Sep-19,Oct-19,Nov-19,Dec-19,Jan-20,Feb-20,Mar-20,Apr-20,May-20,Jun-20,Jul-20,Aug-20,Sep-20,Oct-20,Nov-20,Dec-20,Jan-21,Feb-21,Mar-21,Apr-21,May-21,Jun-21,Jul-21,Aug-21,Sep-21,Oct-21,Nov-21,Dec-21,Jan-22,Feb-22,Mar-22,Apr-22,May-22,Jun-22,Jul-22,Aug-22,Sep-22,Oct-22,Nov-22,Dec-22,Jan-23,Feb-23,Mar-23,Apr-23,May-23,Jun-23,Jul-23,Aug-23,Sep-23,Oct-23,Nov-23,Dec-23,Jan-24,Feb-24,Mar-24,Apr-24,May-24,Jun-24,Jul-24,Aug-24,Sep-24,Oct-24,Nov-24,Dec-24,Jan-25,Feb-25,Mar-25,Apr-25,May-25,Jun-25,Jul-25,Aug-25,Sep-25,Oct-25,Nov-25,Dec-25
3,1021,MONEDA NACIONAL,NO,5100.0,5100.0,100.0,100.0,100.0,100.0,100.0,1025.0,1025.0,1025.0,1025.0,1025.0,1025.0,1025.0,1025.0,1025.0,1025.0,1025.0,1025.0,1025.0,1025.0,1025.0,21025.0,21025.0,21025.0,21025.0,21075.0,36075.0,36075.0,36075.0,45575.0,45575.0,45575.0,45575.0,45575.0,45575.0,45575.0,45575.0,45575.0,45575.0,36075.0,36075.0,36075.0,36075.0,36075.0,1075.0,1075.0,1601075.0,3601075.0,3601075.0,3601075.0,3646869.58,4156869.58,4156869.58,4156869.58,4156869.58,4726869.58,4726869.58,4726869.58,4933869.58,4933869.58,4933869.58,4933869.58,4933869.58,6933869.58,6933869.58,6122266.78,6922266.78,6412266.78,6412266.78,6412266.78,6412266.78,6411191.78,6411191.78,6411191.78,8661191.78,8661191.78,8661191.78,10161191.78,10396720.01,10396720.01,11396720.01,11396720.01,11396720.01,11421720.01,11421720.01,11421720.01,13101350.15,11101350.15,13101350.15,14101350.15,14555395.95,14555395.95,14555395.95,14555395.95,14555395.95,14555395.95,14555395.95,14555395.95,15225470.05,15225470.05,16225470.05,16225470.05,16478710.69,16478710.69,16478710.69,16478710.69,16453710.69,16453710.69,16842692.91,16953610.69,16953610.69,17353906.65,17353906.65,19353906.65,19000000.0,19000000.0,19000000.0,19000000.0,19000000.0,19000000.0,19000000.0,19000000.0,19000000.0,20500000.0,20500000.0,19500000.0,19500000.0,18000000.0,0.0
4,102103,EN TÍTULOS-VALORES PARA SU VENCIMIENTO,SI,5100.0,5100.0,100.0,100.0,100.0,100.0,100.0,1025.0,1025.0,1025.0,1025.0,1025.0,1025.0,1025.0,1025.0,1025.0,1025.0,1025.0,1025.0,1025.0,1025.0,1025.0,21025.0,21025.0,21025.0,21025.0,21075.0,36075.0,36075.0,36075.0,45575.0,45575.0,45575.0,45575.0,45575.0,45575.0,45575.0,45575.0,45575.0,45575.0,36075.0,36075.0,36075.0,36075.0,36075.0,1075.0,1075.0,1601075.0,3601075.0,3601075.0,3601075.0,3646869.58,4156869.58,4156869.58,4156869.58,4156869.58,4726869.58,4726869.58,4726869.58,4933869.58,4933869.58,4933869.58,4933869.58,4933869.58,6933869.58,6933869.58,6122266.78,6922266.78,6412266.78,6412266.78,6412266.78,6412266.78,6411191.78,6411191.78,6411191.78,8661191.78,8661191.78,8661191.78,10161191.78,10396720.01,10396720.01,11396720.01,11396720.01,11396720.01,11421720.01,11421720.01,11421720.01,13101350.15,11101350.15,13101350.15,14101350.15,14555395.95,14555395.95,14555395.95,14555395.95,14555395.95,14555395.95,14555395.95,14555395.95,15225470.05,15225470.05,16225470.05,16225470.05,16478710.69,16478710.69,16478710.69,16478710.69,16453710.69,16453710.69,16842692.91,16953610.69,16953610.69,17353906.65,17353906.65,19353906.65,19000000.0,19000000.0,19000000.0,19000000.0,19000000.0,19000000.0,19000000.0,19000000.0,19000000.0,20500000.0,20500000.0,19500000.0,19500000.0,18000000.0,0.0
4,102199,PRODUCTOS FINANCIEROS POR COBRAR,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1026,MONEDA EXTRANJERA,NO,0.0,0.0,0.0,0.0,0.0,2276588.04,2283142.52,2289886.37,13076586.37,16920928.64,16963206.74,17005192.4,19226706.3,19219071.45,23782543.49,28415016.87,28424814.69,28405802.49,30127171.79,29801661.56,29851515.82,29917155.36,29952033.26,29987172.88,29455774.38,29514669.75,27256120.63,27183109.14,27250530.2,27198026.72,26916272.41,26936843.35,26936843.35,26890603.01,26904671.59,26945015.85,26996284.88,27006708.71,22507462.72,22560079.81,18561965.28,18507010.07,18523607.15,18540092.4,18556706.44,14867655.14,12605219.37,12625180.79,12641828.79,12658750.08,10437703.56,10434273.88,10613464.75,10630757.12,10647934.66,10664923.84,5388788.93,5508922.38,5529438.39,5496723.07,7821729.57,7843132.7,7864568.92,7885989.06,7915759.28,7937185.64,4055511.23,3910513.83,3915311.09,3952928.9,3940546.71,3978164.52,4015782.33,5581555.14,3297381.12,10320993.74,10328423.6,10387565.97,10469353.14,10260184.76,10285401.04,20371945.99,20276016.78,17308540.23,17472524.6,17508483.72,17620649.09,17569998.27,17563507.04,17623538.56,17968429.93,17656827.54,17746211.88,17593954.49,17672525.44,17688257.64,17749453.75,17847378.5,17983061.5,22568272.0,22734615.98,22872100.5,22906683.25,22676202.81,22767617.0,20920927.5,20987577.51,21120230.01,21151311.25,21198297.79,21185413.47,17092465.5,16960190.14,17033887.49,22923697.34,22757498.36,22839704.92,22513183.99,22694261.8,22736534.61,22841309.92,22914807.2,22969643.76,15206229.07,14910973.13,14985723.44,9114398.95,9048641.62,9148335.79,0.0
4,102603,EN TÍTULOS-VALORES PARA SU VENCIMIENTO,SI,0.0,0.0,0.0,0.0,0.0,2270464.02,2270464.02,2270464.02,13050464.02,16853884.02,16853884.02,16853884.02,19151068.02,19151068.02,23734924.02,28327648.02,28327648.02,28327648.02,30079207.0,29728419.09,29728419.09,29728419.09,29728419.09,29728419.09,29160132.67,29160132.67,26893671.24,26869815.24,26869815.24,26869815.24,26835387.24,26835387.24,26835387.24,26835387.24,26802459.24,26802459.24,26802459.24,26790531.24,22317718.29,22317718.29,18337471.99,18491807.99,18491807.99,18491807.99,18491807.99,14821927.99,12619999.99,12619999.99,12619999.99,12619999.99,10429999.99,10429999.99,10591752.0,10591752.0,10591752.0,10591752.0,5295876.0,5397007.0,5397007.0,5397007.0,7700659.0,7700659.0,7700659.0,7700659.0,7700659.0,7700659.0,3857006.0,3857006.0,3857006.0,3857006.0,3857006.0,3857006.0,3857006.0,5400386.0,3085013.0,10067252.0,10067252.0,10067252.0,10067252.0,10067252.0,10067252.0,20102264.0,19993506.0,16969084.0,17063556.25,17030003.25,17072656.5,17232278.0,17188801.5,17192472.75,17516188.0,17393568.25,17421981.5,17446189.5,17438023.75,17363219.25,17337453.75,17348378.5,17397061.5,22139272.0,22204727.25,22212100.5,22174683.25,22101869.0,22090117.0,20520927.5,20488167.5,20521410.0,20453081.25,20401027.5,20389845.0,16514077.5,16459782.5,16424337.5,22205005.0,22209518.75,22187525.0,22155468.75,22232346.25,22170418.75,22170993.75,22119128.75,22069765.0,14408400.0,14379131.25,14363868.75,8614226.25,8613798.75,8615857.5,0.0
4,102699,PRODUCTOS FINANCIEROS POR COBRAR,SI,0.0,0.0,0.0,0.0,0.0,6124.02,12678.5,19422.35,26122.35,67044.62,109322.72,151308.38,75638.28,68003.43,47619.47,87368.85,97166.67,78154.47,47964.79,73242.47,123096.73,188736.27,223614.17,258753.79,295641.71,354537.08,362449.39,313293.9,380714.96,328211.48,80885.17,101456.11,101456.11,55215.77,102212.35,142556.61,193825.64,216177.47,189744.43,242361.52,224493.29,15202.08,31799.16,48284.41,64898.45,45727.15,-14780.62,5180.8,21828.8,38750.09,7703.57,4273.89,21712.75,39005.12,56182.66,73171.84,92912.93,111915.38,132431.39,99716.07,121070.57,142473.7,163909.92,185330.06,215100.28,236526.64,198505.23,53507.83,58305.09,95922.9,83540.71,121158.52,158776.33,181169.14,212368.12,253741.74,261171.6,320313.97,402101.14,192932.76,218149.04,269681.99,282510.78,339456.23,408968.35,478480.47,547992.59,337720.27,374705.54,431065.81,452241.93,263259.29,324230.38,147764.99,234501.69,325038.39,412000.0,499000.0,586000.0,429000.0,529888.73,660000.0,732000.0,574333.81,677500.0,400000.0,499410.01,598820.01,698230.0,797270.29,795568.47,578388.0,500407.64,609549.99,718692.34,547979.61,652179.92,357715.24,461915.55,566115.86,670316.17,795678.45,899878.76,797829.07,531841.88,621854.69,500172.7,434842.87,532478.29,0.0
2,103,CARTERA DE CRÉDITOS,NO,4065012.09,8450164.98,14223284.07,19560232.15,25909801.92,31166763.67,35133748.2,39521054.64,44217196.78,45567718.06,47267492.29,49119906.56,50247603.42,50710606.66,52337353.49,53254458.05,54565477.64,58016975.72,60198250.44,63299623.11,65570635.51,65990395.94,67795681.32,69392530.38,70714280.62,70774785.05,71507049.72,73699888.02,75357537.34,78051501.9,76862476.87,80073048.95,83747110.12,82732141.42,83386156.25,84470277.87,85154946.1,83482856.28,81270050.67,80551751.37,79578509.82,80344060.67,80929742.73,82709241.52,85657072.28,87650559.15,88350118.02,91344557.85,92494289.87,94323802.73,98779338.19,99713575.51,100707031.18,103874946.39,105693948.78,107460437.07,108548140.83,108013806.18,109933061.5,111981560.88,110868898.2,108740627.9,107418867.9,104600261.43,107527021.15,111953273.24,118726789.48,125409182.83,128523396.84,127464764.62,127625252.65,130084710.42,133097043.75,137985432.76,137915734.16,137942423.33,139508622.76,145590902.64,145619782.93,149845310.74,153598859.83,153570727.04,155341311.17,159982937.38,160625650.05,162196784.82,165395359.2,167110020.22,169694367.3,171148362.72,172997029.25,179009490.56,182080795.66,181059490.6,183432580.99,185322770.75,189441245.66,192212187.11,191980746.23,195851095.76,196932850.26,200211394.66,201951870.06,206626277.2,209622521.26,212807090.73,218915253.14,218135141.22,223242293.24,225572803.44,228652617.72,231163751.69,232676024.83,234910596.47,235436071.87,244428134.83,250039776.54,255122119.43,259153823.6,261699348.09,262947778.81,262561246.46,263737477.28,262660419.41,268333784.58,271012162.53,272312655.78,272362835.1,270460414.06,0.0
3,1031,MONEDA NACIONAL,NO,4065012.09,8450164.98,14223284.07,19560232.15,25909801.92,31166763.67,35133748.2,39521054.64,44217196.78,45567718.06,47267492.29,49119906.56,50247603.42,50710606.66,52337353.49,53254458.05,54565477.64,58016975.72,60198250.44,63299623.11,65570635.51,65990395.94,67795681.32,69392530.38,70714280.62,70774785.05,71507049.72,73699888.02,75357537.34,78051501.9,76862476.87,80073048.95,83747110.12,82732141.42,83386156.25,84470277.87,85154946.1,83482856.28,81270050.67,80551751.37,79578509.82,80344060.67,80929742.73,82709241.52,85657072.28,87650559.15,88350118.02,91344557.85,92494289.87,94323802.73,98779338.19,99713575.51,100707031.18,103874946.39,105693948.78,107460437.07,108548140.83,108013806.18,109933061.5,111981560.88,110868898.2,108740627.9,107418867.9,104600261.43,107527021.15,111953273.24,118726789.48,125409182.83,128523396.84,127464764.62,127625252.65,130084710.42,133097043.75,137985432.76,137915734.16,137942423.33,139508622.76,145590902.64,145619782.93,149845310.74,153598859.83,153570727.04,155341311.17,159982937.38,160625650.05,162196784.82,165395359.2,167110020.22,169694367.3,171148362.72,172997029.25,179009490.56,182080795.66,181059490.6,183375007.32,185321644.0,189440120.57,192207094.57,191973395.93,195848695.82,196931715.72,200210200.79,201948844.76,206624769.2,209616435.65,212799145.05,218900869.33,218130824.61,223228780.73,225559337.36,228639839.29,231148289.02,232646355.11,234879255.97,235393057.34,244382798.29,249978259.91,255050732.04,259083327.19,261633685.79,262881381.89,262489395.37,263676165.55,262589892.25,268274452.53,270931582.53,272261795.17,272263634.54,270372972.68,0.0
4,103101,VIGENTE,SI,4020151.5,8329282.57,14011249.09,19252165.26,25511013.14,30669415.62,34570904.72,38847269.59,43379312.76,44705876.61,46212805.57,48012105.11,48909158.69,49279294.83,50707837.94,51429992.54,52171774.16,55590532.25,57444768.15,60435944.39,62519080.3,62798051.44,64537841.66,65956379.87,66918469.71,66686759.77,67463403.74,69579962.84,70970722.28,73774265.14,72417754.21,75520134.91,79053147.13,78448412.48,78663665.59,78907444.26,78541835.88,76901973.17,74724054.19,74708648.22,73244621.45,74022577.93,74465520.03,76324834.59,78793860.02,82068517.48,82348335.91,85780354.49,86919387.95,88623209.14,93141963.13,94388145.32,95502970.5,99055927.64,100848106.87,102467699.79,103715510.01,103813072.82,105343265.01,107374048.62,105950616.97,103300155.25,101552315.23,98674740.3,101531624.0,105859606.46,112813253.41,120002244.99,123113985.28,122210667.23,122177893.23,124732519.27,127910159.08,131933819.06,131015928.98,131764635.33,133349725.8,139273646.18,140382615.29,144362555.35,148697034.86,149119571.48,149813855.3,153820997.69,154708785.94,156748338.5,161073919.77,163459319.87,165840703.62,167485547.81,168919063.82,175387751.06,177447335.77,177061768.26,177692148.87,179258306.46,184231288.77,186421978.36,185388312.56,187900283.98,187812522.93,189547280.84,188845540.71,189331880.62,194379164.38,199546239.27,204326234.12,200669080.01,206249343.45,207689194.78,211797100.75,214149790.02,215720160.61,218511153.89,218808691.35,226450836.24,232837275.19,241321159.02,244116524.86,244899959.91,245339844.36,244301668.73,244953823.66,244546114.2,249932915.36,251250110.23,246707257.58,249331614.07,246385928.95,0.0
4,103102,VENCIDA,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55188.0,54956.61,120307.24,196193.4,307376.96,450568.05,556667.66,776833.83,1147235.95,1197227.07,1312248.48,1430460.13,1437301.96,1580225.68,1761022.38,1859237.86,2191736.38,2192037.58,2333459.56,2390776.36,2400354.3,2417677.53,2387654.58,2576595.81,2237607.66,2329662.11,2672758.69,3452261.7,4337048.43,4348307.58,3612111.49,3861636.95,4067973.39,4254717.9,4397212.65,4349156.36,3664410.38,3705029.4,3446209.72,3360311.88,3794605.84,3633992.72,3348916.68,3270969.59,2867369.2,2874626.02,2953155.45,3008978.81,2238546.81,2633489.19,2745884.22,2718129.2,3074122.19,3239165.11,3773495.41,3863383.41,4029403.83,3879630.02,3359515.58,3313848.34,3259235.88,3329722.66,3242678.8,3290824.54,3396483.89,4138888.51,4407228.53,4529526.29,4656503.32,3897496.85,4020707.48,3789074.91,3253105.06,3565597.37,3670512.83,3261153.04,3639645.37,3318763.13,2319425.07,2221301.93,2286248.88,2664266.5,2756205.27,2157912.9,1468988.76,2896127.07,3148713.85,2858186.74,3547341.13,3689263.8,4375732.26,4659745.64,4544834.04,6813595.45,8116779.03,9135520.1,9655562.84,9798048.13,10094842.02,11506578.28,11094208.51,11451712.46,11419288.01,10823630.05,11711066.25,12307358.16,12254006.18,12273912.3,10116142.16,9939615.12,10209682.1,10482852.32,10734813.82,11386758.98,11837931.59,12295893.7,13158948.29,13964302.3,14130699.24,16175279.6,0.0
4,103103,VIGENTE EN MORA,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65137.86,0.0,141670.23,83562.01,212207.14,181512.55,189408.0,297008.14,548218.22,136714.44,382682.64,291568.84,336844.15,421292.98,284549.35,264384.04,453891.59,319138.14,222526.38,155437.19,330557.64,186763.28,285895.47,404825.02,239647.54,134536.75,481244.02,978490.39,1249263.99,332250.15,286104.37,319407.13,560666.89,341924.82,297920.27,75609.75,602471.37,6046.76,294238.89,206409.11,303005.51,-5596.78,91797.81,64928.98,21506.56,40065.02,59631.36,127997.3,-87932.52,50602.02,84547.45,29692.88,368216.87,534415.3,795452.4,320090.56,300078.58,232327.79,201970.89,215487.1,263628.06,162926.35,285701.6,302577.19,189124.98,1048194.65,1253981.5,363624.3,322435.5,453817.97,232735.62,455112.74,205814.89,391115.33,1261858.5,1891426.86,2155711.07,1408800.95,702676.3,1131275.28,1532361.75,1376566.03,1413698.93,865534.23,2475546.99,2528733.58,2786731.38,2914623.69,2350645.06,2237775.08,2895819.57,3572679.58,4459447.15,6118085.91,6289708.6,9176109.55,6101751.17,3597342.94,4776587.08,7366902.58,5472859.0,6775934.07,5391026.08,5579210.99,6102564.45,4657035.83,4277007.83,5677955.87,4867072.42,3613430.86,5027187.21,6524043.78,7058685.21,7452912.82,7335582.91,6205846.46,6045643.47,6522524.01,11590235.29,8801321.23,7811764.13,0.0
4,103199,PRODUCTOS FINANCIEROS POR COBRAR,SI,44860.59,120882.41,212034.98,308066.89,398788.78,497348.05,562843.48,673785.05,772746.16,806653.45,858059.88,903932.2,930044.19,942422.32,989539.5,970789.71,1068651.43,1142493.08,1173572.58,1259861.4,1284250.93,1333749.56,1393064.63,1410744.09,1482681.46,1577150.76,1629082.02,1631028.43,1665481.06,1690119.18,1741149.66,1760434.44,1877719.64,1911584.53,1911584.53,1911584.53,1911584.53,1911584.53,1911584.53,1911584.53,1911584.53,1911584.53,1911584.53,1911584.53,1911584.53,1911584.53,2002513.82,1911584.53,1911584.53,1911584.53,1911584.53,1911584.53,1911584.53,1911584.53,1911584.53,1911584.53,1911584.53,1911584.53,1871759.85,1831935.16,1831935.16,1831935.16,1831935.16,1831935.16,1831935.16,1831935.16,1831935.16,1831935.16,1831935.16,1831935.16,1831935.16,1806935.16,1706935.15,1606935.16,1506935.17,1406935.17,1306935.17,1206935.17,1106935.17,1006935.17,906935.17,806935.17,700000.0,600000.0,500000.0,400000.0,300000.0,200000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1036,MONEDA EXTRANJERA,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57573.67,1126.75,1125.09,5092.54,7350.3,2399.94,1134.54,1193.87,3025.3,1508.0,6085.61,7945.68,14383.81,4316.61,13512.51,13466.08,12778.43,15462.67,29669.72,31340.5,43014.53,45336.54,61516.63,71387.39,70496.41,65662.3,66396.92,71851.09,61311.73,70527.16,59332.05,80580.0,50860.61,99200.56,87441.38,0.0
4,103601,VIGENTE,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57573.67,1126.75,1125.09,5092.54,7350.3,2399.94,1134.54,1193.87,3025.3,1508.0,6085.61,7945.68,14383.81,4316.61,13512.51,13466.08,12778.43,15462.67,29669.72,31340.5,43014.53,45336.54,61516.63,71387.39,70496.41,65662.3,66396.92,71851.09,61311.73,70527.16,59332.05,80580.0,50860.61,99200.56,87441.38,0.0
2,104,CUENTAS POR COBRAR,NO,199463.91,262207.54,127479.98,374400.21,442536.22,444227.71,489573.29,305916.2,322001.56,8301739.73,8275542.87,9014512.64,8265972.36,5077032.56,9930480.67,9401314.02,9097853.32,9948153.06,9015787.27,10070505.16,9442296.07,1693527.34,571258.36,1703219.07,1723200.58,989413.4,745386.0,3573569.07,4579183.68,5318308.11,8465234.82,10451812.07,9547458.45,32460115.17,28740662.66,29243457.16,30058006.41,30197825.59,30549537.93,7557220.52,6807726.61,4069896.26,4013587.61,4090971.36,109841.4,25377817.9,28379138.8,25324380.12,25302291.59,59594.34,107286.26,53414.83,47980.83,90519.83,47908.24,232008.77,62281.24,26920505.72,26913300.85,26947383.09,26990854.81,471140.31,888198.67,1107704.36,977695.26,980971.43,911999.83,788367.33,725960.03,44906.33,44672.68,39556.64,38407.91,45873.05,41757.25,43257.89,40326.82,56343.46,56761.48,43989.95,43397.35,76404.08,66512.67,83065.44,86987.39,82456.45,68772.66,57549.03,54462.04,56006.73,62573.31,54350.47,125919.82,282832.6,318006.64,322531.46,322458.42,336254.87,311641.4,285025.53,346673.63,334790.97,641516.87,435103.77,464902.47,640817.2,1395777.94,1325759.79,1091234.54,1234897.44,1180449.02,1230243.07,771809.14,711343.03,685795.22,895344.86,860451.21,1328307.8,1300567.38,1058552.98,1083751.12,1038218.8,737093.84,911435.46,793217.08,743601.62,754275.01,1353345.98,1747044.88,0.0
3,1041,MONEDA NACIONAL,NO,199463.91,262207.54,127479.98,374400.21,442536.22,444227.71,489573.29,305916.2,322001.56,8301739.73,8275542.87,9014512.64,8265972.36,5077032.56,9930480.67,9401314.02,9097853.32,9948153.06,9015787.27,10070505.16,9442296.07,1693527.34,571258.36,1703219.07,1723200.58,989413.4,745386.0,3573569.07,4579183.68,5318308.11,8465234.82,10451812.07,9547458.45,32460115.17,28740662.66,29243457.16,30058006.41,30197825.59,30549537.93,7557220.52,6807726.61,4069896.26,4013587.61,4090971.36,109841.4,25377817.9,28379138.8,25324380.12,25302291.59,59594.34,107286.26,53414.83,47980.83,90519.83,47908.24,232008.77,62281.24,26920505.72,26913300.85,26947383.09,26990854.81,471140.31,888198.67,1107704.36,977695.26,980971.43,911999.83,788367.33,725960.03,44906.33,44672.68,39556.64,38407.91,45873.05,41757.25,43257.89,40326.82,56343.46,56761.48,43989.95,43397.35,76404.08,66512.67,83065.44,86987.39,82456.45,68772.66,57549.03,54462.04,56006.73,62573.31,54350.47,125919.82,282832.6,171518.0,180383.15,180205.82,198331.8,175575.33,149956.78,211229.51,199447.4,508316.21,304877.08,341398.82,520288.21,1261805.31,1194454.1,970728.41,1117150.71,1066203.83,1125872.91,651859.46,609008.59,578168.45,784176.68,754796.38,1096178.75,1101335.17,905939.3,959335.27,939740.75,646280.79,808416.55,696602.66,639401.67,646743.74,1236149.31,878197.38,0.0
4,104101,DEUDORES VARIOS,SI,199463.91,262207.54,127479.98,374400.21,442536.22,444227.71,489573.29,305916.2,322001.56,8301739.73,8275542.87,9014512.64,8265972.36,5077032.56,9930480.67,9401314.02,9097853.32,9948153.06,9015787.27,10070505.16,9442296.07,1693527.34,571258.36,1703219.07,1723200.58,989413.4,745386.0,3573569.07,4579183.68,5318308.11,8465234.82,10451812.07,9547458.45,32460115.17,28740662.66,29243457.16,30058006.41,30197825.59,30549537.93,7557220.52,6807726.61,4069896.26,4013587.61,4090971.36,109841.4,25377817.9,28379138.8,25324380.12,25302291.59,59594.34,107286.26,53414.83,47980.83,90519.83,47908.24,232008.77,62281.24,26920505.72,26913300.85,26947383.09,26990854.81,471140.31,888198.67,1107704.36,977695.26,980971.43,911999.83,788367.33,725960.03,44906.33,44672.68,39556.64,38407.91,45873.05,41757.25,43257.89,40326.82,56343.46,56761.48,43989.95,43397.35,76404.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118115.43,87107.06,94959.88,52847.07,44362.55,52647.22,57008.32,40284.71,39925.7,136629.41,141249.89,174136.14,205049.1,934584.39,874698.62,814401.78,817285.51,875834.78,879519.83,414864.41,417298.64,428934.3,472103.86,486899.45,423023.82,433380.65,419763.28,448306.28,424221.06,432528.01,441502.6,453153.72,433010.71,436000.88,722876.55,611760.13,0.0
4,104102,CUENTAS POR LIQUIDAR,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66512.67,83065.44,86987.39,82456.45,68772.66,57549.03,54462.04,56006.73,62573.31,54350.47,125919.82,164717.17,84410.94,85423.27,127358.75,153969.25,122928.11,92948.46,170944.8,159521.7,371686.8,163627.19,167262.68,315239.11,327220.92,319755.48,156326.63,299865.2,190369.05,246353.08,236995.05,191709.95,149234.15,312072.82,267896.93,673154.93,667954.52,486176.02,511028.99,515519.69,213752.78,366913.95,243448.94,206390.96,210742.86,513272.76,266437.25,0.0
